"fixed acidity;""volatile acidity"";""citric acid"";""residual sugar"";""chlorides"";""free sulfur dioxide"";""total sulfur dioxide"";""density"";""pH"";""sulphates"";""alcohol"";""quality"""
0.276595745;0.145454545;0.198795181;0.051886792;0.054711246;0.28125;0.342446043;0.19047619;0.398148148;0.263888889;0.581818182;0.666666667
0.361702128;0.16969697;0.180722892;0.047169811;0.09118541;0.34375;0.477697842;0.373015873;0.361111111;0.347222222;0.309090909;0.5
0.361702128;0.181818182;0.174698795;0.047169811;0.09118541;0.34375;0.483453237;0.373015873;0.361111111;0.347222222;0.309090909;0.5
0.244680851;0.16969697;0.198795181;0.094339623;0.048632219;0.3515625;0.385611511;0.103174603;0.37962963;0.180555556;0.763636364;0.666666667
0.180851064;0.242424242;0.174698795;0.089622642;0.063829787;0.1796875;0.25323741;0.206349206;0.537037037;0.222222222;0.563636364;0.666666667
0.127659574;0.363636364;0.156626506;0.245283019;0.051671733;0.3046875;0.330935252;0.206349206;0.592592593;0.180555556;0.690909091;0.666666667
0.276595745;0.4;0.397590361;0.471698113;0.103343465;0.578125;0.503597122;0.714285714;0.287037037;0.291666667;0.036363636;0.333333333
0.095744681;0.121212121;0.13253012;0.160377358;0.075987842;0.171875;0.264748201;0.428571429;0.564814815;0.194444444;0.163636364;0.333333333
0.265957447;0.266666667;0.13253012;0.264150943;0.118541033;0.3203125;0.428776978;0.484126984;0.361111111;0.138888889;0.290909091;0.5
0.276595745;0.193939394;0.13253012;0.466981132;0.075987842;0.1796875;0.178417266;0.53968254;0.111111111;0.152777778;0.218181818;0.5
0.191489362;0.206060606;0.180722892;0.037735849;0.088145897;0.2265625;0.330935252;0.349206349;0.62962963;0.361111111;0.290909091;0.666666667
0.276595745;0.193939394;0.13253012;0.466981132;0.075987842;0.1796875;0.178417266;0.53968254;0.111111111;0.152777778;0.218181818;0.5
0.276595745;0.218181818;0.180722892;0.33490566;0.097264438;0.2734375;0.397122302;0.611111111;0.361111111;0.319444444;0.072727273;0.5
0.138297872;0.290909091;0.15060241;0.04245283;0.051671733;0.265625;0.336690647;0.26984127;0.675925926;0.347222222;0.418181818;0.666666667
0.223404255;0.242424242;0.162650602;0.061320755;0.05775076;0.3046875;0.29352518;0.317460317;0.62962963;0.333333333;0.418181818;0.666666667
0.234042553;0.181818182;0.198795181;0.235849057;0.069908815;0.171875;0.336690647;0.507936508;0.416666667;0.458333333;0.181818182;0.5
0.244680851;0.278787879;0.301204819;0.646226415;0.127659574;0.0234375;0.371223022;0.76984127;0.185185185;0.263888889;0.109090909;0.333333333
0.265957447;0.145454545;0.222891566;0.018867925;0.060790274;0.3515625;0.287769784;0.26984127;0.537037037;0.333333333;0.436363636;0.5
0.223404255;0.4;0.198795181;0.438679245;0.079027356;0.1953125;0.382733813;0.650793651;0.425925926;0.375;0.163636364;0.333333333
0.170212766;0.448484848;0.042168675;0.014150943;0.039513678;0.0546875;0.322302158;0.150793651;0.212962963;0.041666667;0.418181818;0.333333333
0.170212766;0.478787879;0.036144578;0.009433962;0.039513678;0.046875;0.322302158;0.142857143;0.212962963;0.055555556;0.418181818;0.333333333
0.159574468;0.23030303;0.228915663;0.004716981;0.103343465;0.03125;0.348201439;0.317460317;0.657407407;0.347222222;0.363636364;0.666666667
0.223404255;0.4;0.198795181;0.438679245;0.079027356;0.1953125;0.382733813;0.650793651;0.425925926;0.375;0.163636364;0.333333333
0.234042553;0.254545455;0.222891566;0.193396226;0.051671733;0.1796875;0.310791367;0.333333333;0.398148148;0.263888889;0.418181818;0.5
0.117021277;0.23030303;0.174698795;0.5;0.05775076;0.21875;0.276258993;0.5;0.564814815;0.319444444;0.363636364;0.833333333
0.223404255;0.133333333;0.240963855;0.028301887;0.05775076;0.0859375;0.103597122;0.182539683;0.314814815;0.597222222;0.545454545;0.666666667
0.20212766;0.266666667;0.210843373;0.028301887;0.495440729;0.2578125;0.405755396;0.404761905;0.342592593;0.402777778;0.163636364;0.5
0.255319149;0.193939394;0.240963855;0.028301887;0.085106383;0.21875;0.250359712;0.222222222;0.12962963;0.180555556;0.418181818;0.5
0.170212766;0.448484848;0.042168675;0.014150943;0.039513678;0.0546875;0.322302158;0.150793651;0.212962963;0.041666667;0.418181818;0.333333333
0.170212766;0.478787879;0.036144578;0.009433962;0.039513678;0.046875;0.322302158;0.142857143;0.212962963;0.055555556;0.418181818;0.333333333
0.159574468;0.218181818;0.295180723;0.033018868;0.106382979;0.2421875;0.330935252;0.301587302;0.231481481;0.5;0.236363636;0.5
0.159574468;0.218181818;0.295180723;0.033018868;0.106382979;0.2421875;0.330935252;0.301587302;0.231481481;0.5;0.236363636;0.5
0.265957447;0.206060606;0.174698795;0.316037736;0.097264438;0.2734375;0.4;0.626984127;0.638888889;0.180555556;0.2;0.333333333
0.265957447;0.206060606;0.174698795;0.316037736;0.097264438;0.2734375;0.4;0.626984127;0.638888889;0.180555556;0.2;0.333333333
0.138297872;0.242424242;0.15060241;0.799528302;0.082066869;0.3515625;0.408633094;0.849206349;0.555555556;0.319444444;0.181818182;0.333333333
0.276595745;0.351515152;0.210843373;0.231132075;0.133738602;0.0703125;0.215827338;0.626984127;0.685185185;0.611111111;0.4;0.5
0.180851064;0.339393939;0.168674699;0.113207547;0.060790274;0.203125;0.287769784;0.174603175;0.472222222;0.555555556;0.709090909;0.833333333
0.276595745;0.193939394;0.240963855;0.16509434;0.045592705;0.046875;0.218705036;0.26984127;0.324074074;0.194444444;0.472727273;0.5
0.287234043;0.181818182;0.409638554;0.481132075;0.09118541;0.265625;0.328057554;0.73015873;0.231481481;0.180555556;0.054545455;0.333333333
0.287234043;0.157575758;0.409638554;0.476415094;0.085106383;0.2734375;0.328057554;0.73015873;0.240740741;0.152777778;0.036363636;0.333333333
0.287234043;0.157575758;0.409638554;0.476415094;0.085106383;0.2734375;0.328057554;0.73015873;0.240740741;0.152777778;0.036363636;0.333333333
0.287234043;0.181818182;0.409638554;0.481132075;0.09118541;0.265625;0.328057554;0.73015873;0.231481481;0.180555556;0.054545455;0.333333333
0.319148936;0.290909091;0.198795181;0.075471698;0.060790274;0.1171875;0.235971223;0.206349206;0.435185185;0.555555556;0.581818182;0.666666667
0.319148936;0.218181818;0.162650602;0.051886792;0.103343465;0.3828125;0.50647482;0.333333333;0.453703704;0.347222222;0.436363636;0.5
0.308510638;0.193939394;0.162650602;0.047169811;0.103343465;0.3828125;0.492086331;0.333333333;0.453703704;0.347222222;0.418181818;0.5
0.276595745;0.133333333;0.180722892;0.028301887;0.121580547;0.234375;0.33381295;0.349206349;0.351851852;0.347222222;0.2;0.5
0.180851064;0.460606061;0.246987952;0.754716981;0.203647416;0.4375;0.584172662;0.849206349;0.407407407;0.458333333;0.090909091;0.333333333
0.180851064;0.218181818;0.259036145;0.382075472;0.200607903;0.3671875;0.437410072;0.626984127;0.101851852;0.347222222;0.090909091;0.333333333
0.053191489;0.290909091;0.072289157;0.273584906;0.079027356;0.1484375;0.351079137;0.404761905;0.574074074;0.486111111;0.345454545;0.5
0.255319149;0.193939394;0.204819277;0.014150943;0.085106383;0;0.129496403;0.214285714;0.453703704;0.361111111;0.527272727;0.333333333
0.127659574;0.339393939;0.036144578;0.028301887;0.14893617;0.1875;0.313669065;0.380952381;0.481481481;0.416666667;0.145454545;0.333333333
0.14893617;0.193939394;0.174698795;0.589622642;0.066869301;0.359375;0.31942446;0.523809524;0.546296296;0.291666667;0.454545455;0.833333333
0.29787234;0.581818182;0.072289157;0.452830189;0.240121581;0.1484375;0.454676259;0.76984127;0.537037037;0.277777778;0.109090909;0.166666667
0.234042553;0.290909091;0.144578313;0.254716981;0.094224924;0.21875;0.601438849;0.563492063;0.453703704;0.513888889;0.163636364;0.5
0.234042553;0.290909091;0.144578313;0.254716981;0.094224924;0.21875;0.601438849;0.563492063;0.453703704;0.513888889;0.163636364;0.5
0.106382979;0.278787879;0.198795181;0.018867925;0.05775076;0.15625;0.230215827;0.238095238;0.407407407;0.486111111;0.363636364;0.5
0.234042553;0.181818182;0.253012048;0.813679245;0.100303951;0.25;0.35971223;0.896825397;0.444444444;0.236111111;0.054545455;0.333333333
0.234042553;0.181818182;0.253012048;0.813679245;0.100303951;0.25;0.35971223;0.896825397;0.444444444;0.236111111;0.054545455;0.333333333
0.223404255;0.193939394;0.198795181;0.188679245;0.069908815;0.1015625;0.322302158;0.396825397;0.481481481;0.541666667;0.4;0.5
0.127659574;0.254545455;0.120481928;0.556603774;0.085106383;0.328125;0.483453237;0.682539683;0.546296296;0.236111111;0.181818182;0.333333333
0.138297872;0.109090909;0.168674699;0.174528302;0.048632219;0.3359375;0.376978417;0.373015873;0.638888889;0.333333333;0.436363636;0.5
0.117021277;0.072727273;0.15060241;0.174528302;0.030395137;0.2421875;0.348201439;0.380952381;0.694444444;0.361111111;0.418181818;0.5
0.14893617;0.109090909;0.168674699;0.183962264;0.060790274;0.28125;0.328057554;0.357142857;0.62037037;0.291666667;0.418181818;0.666666667
0.276595745;0.242424242;0.15060241;0.523584906;0.109422492;0.171875;0.371223022;0.714285714;0.333333333;0.513888889;0.127272727;0.333333333
0.085106383;0.327272727;0.084337349;0.198113208;0.088145897;0.3515625;0.515107914;0.404761905;0.518518519;0.638888889;0.327272727;0.333333333
0.106382979;0.309090909;0.084337349;0.235849057;0.088145897;0.359375;0.512230216;0.404761905;0.518518519;0.638888889;0.327272727;0.333333333
0.085106383;0.187878788;0.174698795;0.018867925;0.09118541;0.234375;0.310791367;0.19047619;0.555555556;0.347222222;0.454545455;0.666666667
0.138297872;0.242424242;0.15060241;0.570754717;0.112462006;0.2421875;0.489208633;0.738095238;0.472222222;0.25;0.090909091;0.166666667
0.159574468;0.157575758;0.198795181;0.617924528;0.088145897;0.5078125;0.460431655;0.674603175;0.574074074;0.347222222;0.345454545;0.5
0.170212766;0.193939394;0.168674699;0.504716981;0.100303951;0.2421875;0.414388489;0.658730159;0.527777778;0.277777778;0.181818182;0.333333333
0.170212766;0.193939394;0.174698795;0.5;0.103343465;0.2265625;0.423021583;0.650793651;0.527777778;0.277777778;0.181818182;0.333333333
0.159574468;0.218181818;0.15060241;0.330188679;0.124620061;0.3203125;0.423021583;0.595238095;0.462962963;0.222222222;0.090909091;0.333333333
0.180851064;0.303030303;0.43373494;0.014150943;0.133738602;0.03125;0.379856115;0.349206349;0.324074074;0.444444444;0.181818182;0.166666667
0.276595745;0.03030303;0.204819277;0.537735849;0.100303951;0.421875;0.365467626;0.69047619;0.388888889;0.166666667;0.090909091;0.5
0.127659574;0.290909091;0.072289157;0.240566038;0.072948328;0.2421875;0.492086331;0.46031746;0.388888889;0.652777778;0.272727273;0.333333333
0.244680851;0.218181818;0.204819277;0.641509434;0.151975684;0.25;0.489208633;0.793650794;0.305555556;0.388888889;0.109090909;0.666666667
0.244680851;0.218181818;0.204819277;0.641509434;0.151975684;0.25;0.489208633;0.793650794;0.305555556;0.388888889;0.109090909;0.666666667
0.244680851;0.218181818;0.204819277;0.641509434;0.151975684;0.25;0.489208633;0.793650794;0.305555556;0.388888889;0.109090909;0.666666667
0.244680851;0.218181818;0.204819277;0.641509434;0.151975684;0.25;0.489208633;0.793650794;0.305555556;0.388888889;0.109090909;0.666666667
0.117021277;0.193939394;0.156626506;0.54245283;0.109422492;0.2421875;0.330935252;0.682539683;0.555555556;0.277777778;0.181818182;0.5
0.180851064;0.157575758;0.222891566;0.080188679;0.094224924;0.5234375;0.342446043;0.246031746;0.546296296;0.694444444;0.527272727;0.666666667
0.308510638;0.23030303;0.210843373;0.212264151;0.039513678;0.2109375;0.282014388;0.26984127;0.342592593;0.236111111;0.672727273;0.5
0.446808511;0.23030303;0.210843373;0.193396226;0.03343465;0.1875;0.218705036;0.365079365;0.277777778;0.208333333;0.509090909;0.5
0.265957447;0.315151515;0.126506024;0.113207547;0.100303951;0.0859375;0.336690647;0.396825397;0.472222222;0.263888889;0.309090909;0.333333333
0.191489362;0.23030303;0.15060241;0.108490566;0.106382979;0.296875;0.486330935;0.23015873;0.462962963;0.208333333;0.509090909;0.333333333
0.212765957;0.254545455;0.096385542;0.028301887;0.063829787;0.93359375;0.620143885;0.285714286;0.37962963;0.305555556;0.272727273;0.166666667
0.244680851;0.242424242;0.156626506;0.051886792;0.097264438;0.0703125;0.192805755;0.380952381;0.37962963;0.180555556;0.163636364;0.333333333
0.212765957;0.206060606;0.204819277;0.622641509;0.045592705;0.34375;0.328057554;0.523809524;0.583333333;0.347222222;0.672727273;0.666666667
0.234042553;0.593939394;0.060240964;0.353773585;0.234042553;0.15625;0.486330935;0.682539683;0.611111111;0.305555556;0.127272727;0.166666667
0.244680851;0.242424242;0.156626506;0.051886792;0.097264438;0.0703125;0.192805755;0.380952381;0.37962963;0.180555556;0.163636364;0.333333333
0.244680851;0.109090909;0.228915663;0.311320755;0.106382979;0.359375;0.469064748;0.571428571;0.564814815;0.375;0.2;0.5
0.319148936;0.242424242;0.13253012;0.028301887;0.118541033;0.1640625;0.31942446;0.46031746;0.5;0.319444444;0.181818182;0.333333333
0.212765957;0.16969697;0.222891566;0.04245283;0.05775076;0.2734375;0.50647482;0.174603175;0.564814815;0.652777778;0.727272727;0.5
0.244680851;0.109090909;0.228915663;0.311320755;0.106382979;0.359375;0.469064748;0.571428571;0.564814815;0.375;0.2;0.5
0.138297872;0.072727273;0.15060241;0.023584906;0.09118541;0.265625;0.443165468;0.30952381;0.564814815;0.291666667;0.272727273;0.5
0.170212766;0.193939394;0.301204819;0.509433962;0.09118541;0.4453125;0.552517986;0.634920635;0.407407407;0.444444444;0.145454545;0.333333333
0.319148936;0.412121212;0.156626506;0.396226415;0.124620061;0.2421875;0.517985612;0.682539683;0.37037037;0.416666667;0.145454545;0.5
0.191489362;0.242424242;0.21686747;0.04245283;0.063829787;0.1484375;0.235971223;0.206349206;0.509259259;0.444444444;0.563636364;0.5
0.244680851;0.290909091;0.204819277;0.646226415;0.066869301;0.3359375;0.376978417;0.507936508;0.592592593;0.347222222;0.727272727;0.833333333
0.20212766;0.278787879;0.180722892;0.061320755;0.063829787;0.1171875;0.31942446;0.333333333;0.574074074;0.527777778;0.381818182;0.5
0.170212766;0.290909091;0.301204819;0.466981132;0.09118541;0.421875;0.538129496;0.650793651;0.314814815;0.486111111;0.163636364;0.333333333
0.138297872;0.242424242;0.15060241;0.287735849;0.118541033;0.3203125;0.523741007;0.547619048;0.416666667;0.208333333;0.109090909;0.5
0.117021277;0.254545455;0.15060241;0.528301887;0.121580547;0.3515625;0.589928058;0.753968254;0.453703704;0.222222222;0.090909091;0.5
0.106382979;0.290909091;0.228915663;0.186320755;0.048632219;0.15625;0.215827338;0.19047619;0.62962963;0.236111111;0.6;0.666666667
0.106382979;0.290909091;0.228915663;0.186320755;0.048632219;0.15625;0.215827338;0.19047619;0.62962963;0.236111111;0.6;0.666666667
0.095744681;0.290909091;0.228915663;0.186320755;0.048632219;0.15625;0.215827338;0.19047619;0.62962963;0.236111111;0.6;0.666666667
0.20212766;0.242424242;0.084337349;0.028301887;0.079027356;0.4765625;0.402877698;0.26984127;0.398148148;0.194444444;0.272727273;0.333333333
0.212765957;0.315151515;0.415662651;0.023584906;0.124620061;0.0703125;0.437410072;0.357142857;0.296296296;0.305555556;0.218181818;0.333333333
0.117021277;0.206060606;0.15060241;0.495283019;0.106382979;0.2109375;0.420143885;0.666666667;0.462962963;0.263888889;0.181818182;0.5
0.170212766;0.23030303;0.192771084;0.174528302;0.67781155;0.453125;0.446043165;0.492063492;0.351851852;0.319444444;0.163636364;0.333333333
0.35106383;0.460606061;0.186746988;0.04245283;0.106382979;0.3671875;0.471942446;0.293650794;0.268518519;0.236111111;0.490909091;0.333333333
0.14893617;0.339393939;0.156626506;0.58490566;0.103343465;0.3984375;0.523741007;0.714285714;0.472222222;0.291666667;0.090909091;0.333333333
0.212765957;0.16969697;0.210843373;0.221698113;0.079027356;0.140625;0.273381295;0.412698413;0.518518519;0.388888889;0.4;0.666666667
0.212765957;0.715151515;0.180722892;0.575471698;0.829787234;0.1484375;0.500719424;0.777777778;0.314814815;0.583333333;0.090909091;0.166666667
0.255319149;0.242424242;0.180722892;0.466981132;0.082066869;0.453125;0.584172662;0.682539683;0.37037037;0.347222222;0.109090909;0.5
0.20212766;0.109090909;0.222891566;0.056603774;0.066869301;0.2421875;0.305035971;0.285714286;0.481481481;0.486111111;0.418181818;0.666666667
0.223404255;0.145454545;0.204819277;0.051886792;0.079027356;0.171875;0.336690647;0.388888889;0.527777778;0.486111111;0.290909091;0.166666667
0.138297872;0.339393939;0.096385542;0.264150943;0.060790274;0.2578125;0.515107914;0.46031746;0.398148148;0.513888889;0.254545455;0.5
0.127659574;0.339393939;0.096385542;0.259433962;0.05775076;0.2578125;0.494964029;0.444444444;0.398148148;0.513888889;0.236363636;0.333333333
0.117021277;0.351515152;0.084337349;0.259433962;0.05775076;0.2421875;0.477697842;0.46031746;0.398148148;0.527777778;0.236363636;0.333333333
0.29787234;0.254545455;0.34939759;0.787735849;0.072948328;0.375;0.592805755;0.880952381;0.388888889;0.569444444;0.181818182;0.5
0.159574468;0.315151515;0.168674699;0.655660377;0.09118541;0.359375;0.515107914;0.722222222;0.453703704;0.291666667;0.181818182;0.333333333
0.20212766;0.133333333;0.204819277;0.009433962;0.015197568;0.1484375;0.215827338;0.206349206;0.453703704;0.444444444;0.472727273;0.5
0.287234043;0.278787879;0.307228916;0.660377358;0.066869301;0.4609375;0.532374101;0.761904762;0.296296296;0.486111111;0.181818182;0.333333333
0.287234043;0.278787879;0.307228916;0.660377358;0.066869301;0.4609375;0.532374101;0.761904762;0.296296296;0.486111111;0.181818182;0.333333333
0.276595745;0.278787879;0.289156627;0.632075472;0.075987842;0.4609375;0.532374101;0.76984127;0.296296296;0.472222222;0.163636364;0.333333333
0.382978723;0.387878788;0.421686747;0.580188679;0.075987842;0.203125;0.512230216;0.746031746;0.296296296;0.541666667;0.218181818;0.333333333
0.117021277;0.315151515;0.13253012;0.075471698;0.039513678;0.125;0.33381295;0.063492063;0.62037037;0.736111111;0.981818182;0.666666667
0.191489362;0.363636364;0.108433735;0.018867925;0.075987842;0.1328125;0.18705036;0.325396825;0.444444444;0.277777778;0.290909091;0.166666667
0.170212766;0.303030303;0.168674699;0.014150943;0.063829787;0.2109375;0.261870504;0.246031746;0.351851852;0.236111111;0.363636364;0.5
0.085106383;0.206060606;0.156626506;0.132075472;0.060790274;0.1171875;0.276258993;0.142857143;0.62962963;0.347222222;0.745454545;0.5
0.404255319;0.23030303;0.277108434;0.25;0.045592705;0.078125;0.063309353;0.349206349;0.138888889;0.125;0.436363636;0.333333333
0.14893617;0.278787879;0.126506024;0.259433962;0.072948328;0.3671875;0.572661871;0.436507937;0.37962963;0.486111111;0.272727273;0.333333333
